bufferSize downloadTime fileSize fileName
1024 632159 3247297 kitten.png
1024 600478 3247297 kitten.png
1024 602039 3247297 kitten.png
2048 616723 3247297 kitten.png
2048 592654 3247297 kitten.png
2048 1603760 3247297 kitten.png
2048 627941 3247297 kitten.png
2048 630016 3247297 kitten.png
2048 585515 3247297 kitten.png
2048 629829 3247297 kitten.png
2048 616691 3247297 kitten.png
2048 626217 3247297 kitten.png
2048 755417 3247297 kitten.png
2048 891674 3247297 kitten.png
2048 834714 3247297 kitten.png
2048 799014 3247297 kitten.png
2048 732418 3247297 kitten.png
2048 752057 3247297 kitten.png
2048 716442 3247297 kitten.png
2048 613885 3247297 kitten.png
2048 723736 3247297 kitten.png
2048 1726452 3247297 kitten.png
2048 1239411 3247297 kitten.png
4096 625662 3247297 kitten.png
4096 576695 3247297 kitten.png
4096 641662 3247297 kitten.png
4096 565791 3247297 kitten.png
4096 577362 3247297 kitten.png
4096 563282 3247297 kitten.png
4096 610145 3247297 kitten.png
4096 579432 3247297 kitten.png
4096 600214 3247297 kitten.png
4096 694930 3247297 kitten.png
4096 748458 3247297 kitten.png
4096 727599 3247297 kitten.png
4096 743721 3247297 kitten.png
4096 729162 3247297 kitten.png
4096 719594 3247297 kitten.png
4096 895311 3247297 kitten.png
4096 585915 3247297 kitten.png
4096 626927 3247297 kitten.png
4096 578804 3247297 kitten.png
4096 613234 3247297 kitten.png
8192 601696 3247297 kitten.png
8192 607245 3247297 kitten.png
8192 581170 3247297 kitten.png
8192 617169 3247297 kitten.png
8192 591386 3247297 kitten.png
8192 631373 3247297 kitten.png
8192 575912 3247297 kitten.png
8192 1503747 3247297 kitten.png
8192 619349 3247297 kitten.png
8192 577833 3247297 kitten.png
8192 679615 3247297 kitten.png
8192 711668 3247297 kitten.png
8192 747419 3247297 kitten.png
8192 814696 3247297 kitten.png
8192 788644 3247297 kitten.png
8192 740374 3247297 kitten.png
8192 684029 3247297 kitten.png
8192 748984 3247297 kitten.png
8192 596522 3247297 kitten.png
8192 623047 3247297 kitten.png
16384 586034 3247297 kitten.png
16384 602558 3247297 kitten.png
16384 583673 3247297 kitten.png
16384 632151 3247297 kitten.png
16384 575846 3247297 kitten.png
16384 600803 3247297 kitten.png
16384 617365 3247297 kitten.png
